Month,Wind speed,Wind direction,Sun,Cloud cover,Chances of rain
9,74,4,86,56,84
2,34,4,78,71,59
12,73,2,69,59,51
5,22,4,80,61,76
4,76,4,81,33,39
6,25,2,57,77,88
1,4,3,82,56,42
2,67,3,89,26,87
8,14,2,50,66,76
10,6,2,41,50,12
5,33,3,11,26,36
2,63,3,54,67,13
1,49,4,51,96,46
5,39,3,84,69,36
3,18,4,28,24,26
2,36,3,88,34,86
11,63,3,20,88,18
11,40,3,46,32,10
8,1,3,12,56,48
3,73,3,62,46,89
10,24,2,40,78,33
7,78,3,43,29,47
10,75,3,48,35,52
2,37,2,12,88,81
9,9,4,87,55,65
6,52,3,87,68,73
8,30,2,26,67,70
6,28,3,100,63,27
1,36,2,44,72,80
12,37,2,87,24,78
5,74,3,53,35,47
8,7,1,22,37,14
12,26,4,99,67,66
10,29,4,99,87,32
10,61,3,94,94,13
3,22,1,40,83,25
2,2,4,53,92,39
5,56,3,72,45,62
2,14,4,47,51,73
9,1,4,53,83,73
11,1,3,76,49,28
11,30,1,37,34,66
6,59,1,26,29,20
11,24,2,32,21,57
6,61,3,64,31,19
6,69,1,92,63,57
6,76,3,44,73,13
2,40,2,45,45,53
8,22,2,89,66,29
7,42,3,46,98,80
12,6,4,21,94,89
3,60,4,42,62,18
6,78,2,93,31,55
2,31,4,76,50,72
4,69,2,44,48,47
4,11,3,42,31,12
9,49,3,41,97,29
12,33,1,73,45,71
4,46,2,52,22,31
6,71,1,83,52,10
12,5,4,89,60,67
6,32,2,15,63,46
10,71,2,92,22,83
10,53,2,10,52,29
7,12,3,36,37,68
1,12,2,16,28,69
7,55,2,23,30,87
11,33,1,26,74,40
6,76,3,93,58,18
2,71,3,77,97,73
3,48,2,70,26,81
7,61,3,28,95,31
12,10,1,34,80,17
3,60,4,24,77,54
1,7,1,99,35,20
6,43,4,34,80,34
12,43,3,56,28,18
9,53,3,34,59,75
10,40,2,66,69,46
3,19,2,81,32,70
9,37,4,80,99,87
4,14,1,87,45,19
6,10,2,85,83,80
8,67,3,58,69,26
5,63,1,97,85,21
10,22,1,47,41,11
5,44,1,65,50,38
6,37,3,29,70,83
9,48,3,24,49,38
9,49,1,88,60,51
11,34,2,50,90,73
12,30,1,50,62,17
1,7,3,93,79,67
1,49,2,68,48,89
1,6,1,98,72,19
12,42,2,76,29,42
9,0,4,18,42,58
10,38,3,40,36,23
11,67,3,39,95,43
12,42,2,62,52,85
4,17,1,64,60,47
10,5,1,72,76,87
11,16,1,49,72,37
9,51,3,91,70,77
12,10,3,34,47,55
3,54,3,54,38,43
7,66,1,27,69,24
3,14,3,72,69,33
1,6,4,73,76,39
6,69,3,54,84,14
1,57,1,26,58,40
6,29,4,74,60,56
1,8,4,96,82,52
12,48,4,49,66,75
12,79,2,66,91,52
11,64,3,25,97,41
2,43,1,67,74,36
6,10,1,79,98,45
3,33,2,10,30,82
2,26,1,15,68,43
10,54,1,80,69,43
3,64,2,79,54,36
6,18,3,84,46,65
6,43,1,61,24,48
10,35,4,45,46,65
11,56,4,38,77,17
1,52,4,89,38,86
11,9,4,84,89,60
7,33,3,69,89,15
10,16,3,42,84,90
1,28,2,16,71,85
12,65,4,75,79,72
5,15,2,33,90,54
7,71,1,37,49,34
10,65,2,16,55,87
9,58,3,93,41,62
5,60,3,22,68,68
10,49,3,18,64,37
7,38,3,31,73,84
4,41,3,43,21,17
7,75,3,92,27,86
2,47,2,49,87,71
11,56,4,93,30,27
10,51,2,23,46,48
12,51,1,57,74,42
8,34,4,94,27,49
9,48,2,47,37,68
1,50,2,99,32,63
11,7,2,75,20,51
6,75,4,40,42,21
10,6,3,71,72,75
4,23,3,68,99,18
12,66,3,87,31,56
8,13,4,22,35,74
6,76,3,40,78,27
1,76,2,39,74,64
6,79,4,13,37,26
11,61,4,35,56,82
12,56,2,83,97,14
7,4,3,50,84,79
12,38,2,77,76,36
2,0,1,18,75,70
12,71,4,11,69,41
10,76,4,89,52,65
11,35,2,90,78,50
3,62,3,60,26,77
7,59,1,52,58,54
7,27,2,84,25,69
9,45,1,20,86,43
10,20,2,100,70,78
12,14,1,29,44,80
2,52,2,25,26,83
6,74,1,81,80,40
2,46,3,56,50,43
8,6,2,73,65,25
10,19,1,41,67,50
8,62,2,57,77,37
11,27,4,88,49,34
1,80,4,95,88,67
10,22,2,70,55,62
3,26,4,53,100,62
12,10,1,48,86,70
7,80,4,16,29,47
10,23,1,64,33,79
11,67,4,67,86,45
7,46,2,91,55,14
8,76,4,42,35,74
8,66,4,17,69,25
4,16,2,62,54,80
10,60,1,14,70,73
7,4,2,67,70,87
3,70,1,70,98,51
3,56,4,60,54,85
4,47,2,88,85,28
1,17,2,55,42,33
7,9,2,17,49,55
4,10,4,34,28,28
6,16,3,15,87,17
9,3,4,38,55,57
11,49,1,43,71,46
6,0,2,40,64,77
7,46,3,74,46,65
11,32,2,20,85,73
11,34,4,78,64,61
1,20,3,97,91,54
12,31,2,84,82,57
12,10,2,18,62,11
9,71,4,16,60,90
9,39,4,16,47,17
12,80,4,47,26,77
11,66,1,41,72,57
3,51,3,55,85,72
3,2,1,43,90,49
2,5,4,49,44,77
4,21,1,94,21,29
5,0,3,22,35,42
2,11,2,21,34,60
2,76,1,51,35,72
8,38,4,98,27,29
9,76,1,19,64,23
8,6,1,82,25,77
8,77,4,12,44,23
7,63,3,79,61,81
8,18,3,79,67,75
4,1,4,82,34,11
2,35,2,18,84,54
5,40,3,17,76,34
6,46,1,23,67,20
9,21,4,78,43,57
6,29,2,88,76,53
6,25,2,55,99,50
12,4,2,23,53,44
2,32,4,79,60,19
8,33,4,20,84,53
11,14,2,30,41,31
8,60,1,21,46,87
6,37,2,41,83,25
1,15,2,62,37,40
2,39,2,55,55,52
4,0,3,81,35,75
7,56,2,28,72,51
7,11,3,16,97,20
11,44,2,95,51,19
12,59,1,40,23,26
10,62,1,19,81,89
8,50,2,21,40,37
2,66,3,80,97,18
12,77,2,75,55,61
9,28,3,25,28,33
2,65,3,56,87,58
1,68,1,16,58,36
6,58,1,63,63,40
9,34,3,84,41,30
1,49,1,86,58,12
6,77,4,77,94,21
8,40,3,64,69,40
2,50,4,33,37,64
8,36,2,37,52,49
7,70,4,32,64,38
12,39,1,34,55,37
6,55,1,71,99,29
3,48,1,29,73,83
7,27,4,22,72,68
5,78,1,79,30,51
4,76,1,11,89,13
11,45,2,34,54,32
5,29,1,41,96,65
6,80,1,69,66,75
12,48,3,28,98,40
2,23,4,80,57,72
8,29,4,16,54,79
11,50,1,76,39,72
9,65,3,37,63,68
9,46,4,47,55,86
7,9,1,39,35,51
5,59,4,21,68,22
10,8,2,41,72,60
3,35,4,42,20,54
11,37,1,40,95,13
3,64,2,77,46,64
7,79,2,47,33,59
10,75,2,45,69,11
6,10,3,99,80,73
9,55,4,84,30,23
8,7,4,28,80,51
11,27,4,59,39,37
10,78,1,73,63,62
11,49,2,86,85,14
7,73,1,92,100,68
11,62,2,45,88,30
9,56,4,71,28,67
4,30,2,32,88,28
1,3,3,99,34,81
2,0,3,21,65,53
11,39,2,16,96,48
4,26,2,53,65,23
11,7,4,25,81,57
2,4,4,54,85,64
10,56,3,60,20,84
11,80,2,55,32,58
10,3,3,57,53,68
10,50,4,76,43,47
10,41,3,38,48,29
1,30,4,19,77,86
6,45,2,48,33,84
4,77,2,97,49,51
3,67,2,29,46,75
9,15,1,54,62,45
7,24,4,82,58,68
8,58,2,46,36,87
7,51,1,50,100,82
12,21,2,16,68,80
4,3,3,59,58,49
4,46,3,21,100,64
8,45,3,40,44,88
8,18,1,37,51,57
10,77,4,78,100,72
8,11,1,66,27,32
4,71,4,15,69,87
1,69,2,50,85,22
10,24,2,59,22,46
3,13,3,81,20,52
9,52,3,24,28,29
6,0,1,36,69,75
6,44,3,74,91,11
5,79,1,24,46,33
9,14,3,69,68,46
5,36,1,55,29,52
3,20,2,45,39,74
8,13,1,92,31,57
11,23,2,75,37,17
7,16,1,77,63,61
8,5,2,52,45,74
2,71,4,32,75,19
10,66,2,47,37,38
10,70,2,93,80,16
2,20,2,68,32,11
2,58,4,75,42,69
6,17,4,53,44,73
12,21,4,60,79,35
1,69,3,76,22,81
1,34,1,86,47,64
11,70,4,11,63,43
9,80,1,96,20,17
6,39,2,74,100,27
11,54,1,50,63,26
6,42,4,74,82,56
2,41,4,31,68,36
4,50,4,61,53,90
3,30,3,41,73,53
3,60,2,83,49,41
8,20,1,76,92,50
10,25,2,21,30,10
8,58,1,83,98,22
10,29,1,63,68,12
1,8,1,74,30,76
3,13,4,59,68,85
12,36,1,84,23,67
7,29,1,48,73,10
6,14,4,82,91,29
5,49,3,62,49,84
3,62,3,23,87,69
6,72,4,94,51,29
12,11,2,90,45,57
3,30,2,63,31,14
11,11,3,76,61,90
6,74,4,64,40,77
7,78,4,28,45,83
9,13,1,44,71,56
5,6,1,26,95,56
7,19,4,22,38,38
9,39,3,80,43,80
5,70,2,60,91,78
12,42,3,95,40,17
9,12,1,24,80,53
1,4,3,55,64,45
7,74,3,55,84,62
2,29,1,76,98,56
4,65,3,34,33,84
7,38,4,66,61,14
6,32,3,16,22,22
4,79,2,10,62,80
9,10,4,88,23,21
4,65,2,79,25,61
6,32,3,27,31,23
6,62,3,24,64,88
8,37,1,66,24,81
5,18,4,36,75,20
8,65,2,65,48,62
8,65,2,53,56,84
1,13,1,84,58,80
6,62,2,12,93,70
8,62,4,45,79,15
4,72,4,74,32,13
10,54,3,45,58,57
4,2,2,99,27,87
6,70,4,42,41,27
11,80,3,90,58,73
1,11,3,93,80,69
1,40,1,30,71,85
12,20,1,49,85,59
9,7,4,59,42,11
11,48,1,62,46,78
6,46,2,15,38,86
5,33,4,32,37,67
11,79,4,68,73,42
11,19,4,36,81,57
7,80,3,13,90,64
12,64,3,27,62,13
10,31,4,98,97,20
9,67,3,26,86,77
9,9,3,68,39,79
6,7,4,97,27,28
2,76,3,78,29,54
9,9,3,17,24,17
12,44,1,98,98,56
10,61,1,83,60,86
9,9,1,61,73,62
7,41,1,52,91,35
4,69,3,47,82,52
2,39,1,46,59,87
8,7,1,50,59,38
2,72,1,45,97,90
1,19,2,78,40,36
6,18,2,87,55,62
8,45,3,15,90,28
6,64,2,74,75,55
12,50,4,39,30,86
1,6,1,75,86,49
7,53,1,63,57,63
11,43,3,30,51,41
9,77,2,68,42,28
8,78,1,91,58,31
12,4,1,44,40,70
8,33,4,47,61,64
8,59,4,70,36,68
1,75,3,22,62,60
10,48,2,31,98,21
3,11,4,40,93,83
1,9,2,37,69,85
1,52,2,28,44,13
3,62,1,41,31,45
6,48,1,16,91,23
2,73,1,15,90,69
3,3,2,51,67,30
7,48,4,50,65,65
9,73,4,87,81,18
2,59,1,14,31,29
10,26,1,92,76,70
1,77,3,70,30,68
5,17,2,63,84,39
7,30,1,33,25,49
1,68,1,40,85,20
11,51,3,84,63,90
8,35,3,99,37,88
9,60,4,32,50,72
6,0,1,83,50,53
5,55,3,49,25,59
1,54,2,58,30,89
5,63,4,47,50,80
3,79,3,34,98,82
2,68,3,91,23,79
9,58,2,52,31,67
11,24,3,30,21,77
11,77,4,13,98,24
10,1,2,75,59,84
3,0,1,74,45,65
7,76,2,51,69,23
9,2,2,24,37,21
8,80,1,87,79,26
12,77,3,98,29,53
5,26,1,55,94,56
7,1,2,60,57,53
2,28,2,48,64,48
5,59,3,33,64,39
4,33,2,75,55,73
1,20,4,59,34,66
9,10,3,39,76,48
10,56,3,74,24,61
3,42,4,54,64,43
12,20,2,22,59,10
6,41,1,53,47,60
12,54,1,44,79,57
1,73,4,83,61,75
4,75,2,79,68,15
2,54,3,34,87,87
8,17,3,87,100,57
3,21,2,13,87,71
7,68,3,89,88,83
8,7,3,76,54,36
10,55,1,100,72,65
9,3,3,27,25,41
5,37,4,18,38,46
2,55,1,68,34,21
6,75,1,99,37,74
1,61,1,73,28,31
4,4,4,99,40,56
9,48,4,76,42,36
2,57,2,56,88,10
12,80,2,34,72,13
5,79,2,75,84,63
6,63,2,71,57,21
4,17,3,12,66,17
6,37,1,98,93,77
8,46,1,72,82,36
3,34,4,30,53,43
2,78,1,70,92,64
1,53,3,88,34,54
10,7,3,46,71,30
4,3,4,20,71,79
6,7,4,73,31,15
2,66,1,59,47,76
12,43,1,87,78,75
3,44,2,77,22,34
6,24,3,25,83,51
1,41,4,84,20,80
3,35,3,47,68,27
1,53,1,69,24,86
7,3,2,60,38,60
4,34,2,16,67,45
2,22,3,59,50,84
6,79,4,91,93,28
7,67,2,21,61,60
12,42,2,90,62,47
3,48,2,100,32,86
4,41,1,54,73,10
7,70,4,78,65,48
11,13,2,83,22,71
1,13,2,25,86,57
4,35,3,42,40,13
5,49,2,73,32,59
11,2,4,11,85,76
4,64,1,94,61,20
12,80,2,36,58,57
4,6,1,44,54,58
7,36,3,21,28,41
8,54,1,43,99,18
10,75,3,23,25,72
11,10,3,19,40,21
9,0,3,54,57,26
3,13,2,75,44,85
1,4,2,30,61,29
5,80,2,78,52,45
1,4,2,11,41,24
9,46,3,89,74,35
7,16,3,44,21,43
3,77,1,99,95,40
7,10,4,25,55,62
6,19,3,94,70,75
9,48,1,75,94,34
7,48,3,85,55,60
9,52,1,100,50,46
3,49,1,16,58,15
11,71,4,52,50,21
10,18,2,28,75,74
4,38,1,61,98,83
1,56,4,66,32,41
11,21,3,39,74,71
4,7,4,50,32,10
6,66,2,33,46,82
6,27,4,87,42,45
2,72,3,95,76,59
1,41,2,40,99,77
5,33,3,45,81,46
9,56,3,12,77,56
4,22,1,26,99,41
6,55,2,42,69,84
4,8,4,57,43,57
9,52,1,85,77,37
3,27,1,61,20,59
9,16,2,40,62,89
12,40,2,86,83,75
7,57,3,44,50,80
5,30,2,99,99,28
12,36,1,69,94,52
7,73,2,23,26,18
8,38,3,69,48,51
2,75,3,19,29,15
3,31,2,23,81,81
7,25,4,70,72,25
6,2,4,84,94,36
6,6,4,28,95,79
9,15,3,21,68,86
1,23,4,30,46,21
6,67,3,40,23,46
4,27,4,39,20,79
7,49,4,57,36,74
4,74,3,41,48,87
6,38,3,59,91,57
6,65,1,35,53,30
8,10,2,23,56,67
4,21,3,45,47,61
6,50,4,53,50,76
7,33,2,91,91,70
3,67,2,99,83,36
4,68,2,72,100,64
12,78,4,17,98,40
5,11,2,18,73,50
7,48,4,96,35,59
2,8,3,66,83,24
6,30,1,30,78,70
1,72,2,14,92,88
11,4,1,83,55,72
12,50,3,77,36,44
5,68,4,23,96,86
4,33,2,85,58,74
2,41,1,35,52,64
10,19,3,99,85,44
5,63,1,67,30,86
6,47,2,63,33,66
7,18,1,25,49,51
8,76,2,29,34,39
4,73,2,55,59,64
3,15,2,33,53,80
9,30,4,17,100,24
7,20,4,33,52,69
10,58,1,45,48,80
11,64,3,27,85,10
6,15,2,69,97,50
1,23,4,81,57,26
11,63,3,70,89,37
3,0,4,58,84,52
1,75,2,32,73,78
1,76,1,99,26,64
9,56,4,19,70,12
12,16,3,62,69,44
11,31,2,69,51,11
8,6,3,14,59,85
9,62,1,91,71,71
12,55,4,88,50,50
1,78,4,65,77,82
6,3,3,10,57,33
10,21,4,94,79,57
5,12,4,82,72,79
9,64,1,58,77,48
6,21,4,47,45,10
6,32,1,51,95,58
8,73,3,69,77,89
10,56,1,42,63,36
9,12,1,91,37,15
9,78,4,96,94,53
10,31,2,35,31,84
3,78,2,78,40,33
6,29,3,11,29,16
7,74,2,33,96,76
2,20,1,35,60,40
12,23,1,12,61,82
7,61,2,43,45,42
7,80,2,23,84,43
4,30,3,70,40,53
10,32,1,43,33,52
10,0,1,71,68,33
5,14,4,11,83,25
3,2,3,91,55,90
5,28,3,27,21,32
10,43,2,54,63,67
3,20,2,46,54,21
9,40,2,54,54,13
9,30,2,12,31,60
7,53,4,72,66,17
7,73,4,27,79,74
10,30,4,47,54,90
6,42,2,54,89,24
6,42,4,55,35,66
11,7,3,35,32,75
10,25,4,22,96,87
2,7,1,65,46,28
5,73,2,58,32,82
10,79,1,65,20,35
7,43,3,34,39,87
7,22,2,46,73,58
11,6,4,98,72,11
8,54,4,19,75,23
5,62,2,88,45,81
9,2,1,68,59,30
4,57,3,62,90,67
6,55,2,57,41,64
10,43,2,77,82,38
4,2,1,17,85,29
5,19,3,44,50,83
9,52,3,25,40,16
6,49,4,91,93,19
5,56,3,93,93,37
8,41,2,68,68,37
10,60,4,77,76,37
1,46,1,44,56,65
7,62,2,33,55,13
4,7,3,19,20,85
10,12,4,57,56,83
5,12,1,93,46,21
7,26,4,14,33,11
4,12,1,98,63,10
12,65,1,23,76,24
10,34,4,38,93,71
12,58,3,71,44,80
1,15,2,68,99,46
5,33,1,82,91,48
9,79,1,12,76,50
1,64,2,73,74,59
10,45,4,42,21,44
2,15,1,37,91,55
1,62,4,60,57,34
12,33,4,74,88,75
11,44,2,25,85,73
2,71,4,43,52,42
12,4,3,51,34,28
8,46,3,76,60,66
1,7,4,83,75,62
2,42,2,78,97,18
12,34,2,58,27,89
3,69,2,16,52,89
12,22,4,47,82,31
1,42,4,55,76,71
7,48,4,99,80,33
9,65,2,93,95,66
7,70,4,43,62,35
7,69,3,72,70,19
1,29,2,89,87,63
4,67,2,55,80,10
11,55,4,33,77,71
4,75,3,49,56,83
3,11,3,40,82,69
5,52,4,19,27,50
11,67,2,18,41,74
1,71,3,29,44,41
4,18,2,100,71,62
7,38,4,96,30,56
2,35,2,64,73,15
10,35,3,73,70,31
4,56,4,42,77,25
10,76,4,10,39,26
4,20,3,84,63,34
10,17,3,32,36,50
7,47,4,96,69,29
5,67,4,46,33,36
3,42,1,60,47,12
5,13,2,22,54,69
12,67,1,18,46,56
4,58,1,91,60,66
3,18,2,51,54,66
2,54,1,40,44,22
3,12,1,49,29,44
5,75,1,73,29,31
5,8,4,56,95,12
7,50,2,12,82,66
3,57,4,55,74,50
3,3,2,42,58,69
6,53,2,82,67,33
4,12,1,77,68,40
11,66,3,87,35,42
7,79,4,40,54,80
8,44,3,51,91,17
4,10,3,25,27,28
4,72,4,52,67,70
3,28,2,82,80,19
12,34,2,81,60,47
2,75,2,39,98,70
6,11,2,93,80,71
3,66,1,23,65,45
11,10,4,85,44,31
12,35,2,29,20,47
9,48,2,57,31,76
3,35,3,88,42,10
7,63,4,78,49,60
4,63,1,28,41,25
12,46,3,76,45,39
11,14,3,44,60,58
8,8,3,45,91,49
1,68,2,18,69,77
5,11,3,44,25,20
3,70,3,22,97,61
10,48,3,91,76,76
5,30,4,19,27,48
12,76,3,20,75,43
6,8,2,53,77,50
11,23,1,36,84,82
6,27,4,65,83,85
8,31,1,32,95,35
7,71,2,61,91,21
3,36,3,56,42,18
6,45,1,81,77,20
9,14,1,44,52,71
5,62,3,59,100,90
9,44,4,65,80,18
11,18,2,71,93,71
11,51,2,51,29,86
10,75,1,31,48,11
8,53,4,99,21,54
3,53,4,62,59,86
1,35,4,34,49,66
3,37,2,97,62,36
9,75,1,27,49,54
3,77,4,58,89,31
11,78,3,85,55,58
3,74,4,20,72,66
6,0,1,37,43,50
6,41,1,37,38,65
4,23,3,78,48,27
3,79,3,54,47,86
6,24,1,65,64,39
6,48,4,93,98,80
10,15,1,16,69,82
8,51,3,29,94,42
11,45,2,55,90,81
7,15,4,55,84,74
5,65,3,13,23,55
9,70,1,33,49,79
9,29,1,62,22,41
9,24,1,77,70,89
8,75,1,70,61,69
11,36,1,41,41,29
11,49,1,66,60,14
7,58,3,86,100,48
7,3,3,95,45,42
4,47,1,27,90,79
2,6,3,19,29,87
6,24,2,100,65,14
8,40,1,44,37,14
1,18,4,41,70,76
2,21,3,23,33,69
5,24,2,43,97,21
7,18,4,27,59,15
2,51,1,87,27,44
3,41,3,26,71,69
4,67,2,37,39,54
8,75,1,45,71,43
11,49,1,70,82,61
12,69,2,27,91,55
10,63,4,77,84,53
4,39,4,29,67,64
10,3,4,53,93,72
8,11,3,47,54,41
11,11,4,88,56,85
4,66,4,61,100,45
3,11,3,36,77,84
7,1,1,47,74,74
6,9,1,22,58,29
11,41,2,73,98,77
9,2,1,92,73,44
9,58,1,52,93,25
2,58,1,82,26,78
7,11,4,35,44,52
5,43,3,22,79,69
9,13,1,19,48,38
6,41,1,63,98,51
6,54,4,100,88,67
9,65,4,84,83,47
1,72,4,59,47,35
9,50,4,57,28,14
2,5,4,27,23,51
12,5,3,60,83,47
2,35,2,74,23,51
9,15,4,87,50,33
3,7,1,12,92,74
11,0,2,75,98,30
3,65,2,78,98,76
1,3,1,83,25,75
8,58,4,19,94,69
12,57,2,66,61,29
12,7,2,76,63,62
11,30,4,39,25,90
3,69,2,35,38,83
3,43,4,71,98,74
7,16,3,86,43,20
7,3,2,36,76,41
1,30,3,47,24,58
5,67,2,52,34,40
1,0,4,79,93,86
5,40,3,43,58,35
11,13,3,53,68,20
11,21,1,14,70,17
7,43,1,75,36,81
7,21,3,85,90,10
11,46,1,35,67,35
2,0,2,11,33,36
7,76,4,13,86,63
2,54,1,81,30,30
12,56,1,44,63,67
3,35,2,47,27,40
12,60,3,65,30,45
7,39,1,33,69,38
5,59,4,30,54,35
6,74,2,92,80,78
6,11,1,56,67,58
7,80,3,66,46,25
4,70,3,59,23,67
4,16,1,62,78,41
9,24,4,25,67,12
4,46,1,94,68,36
8,44,3,63,95,33
5,9,3,83,46,74
9,75,2,90,44,39
11,22,1,93,81,40
10,68,4,88,33,57
10,49,4,89,36,49
5,25,4,10,29,77
3,66,3,65,38,81
12,67,1,28,97,62
10,72,2,60,91,46
10,17,2,68,60,35
6,26,4,52,77,30
5,52,2,87,20,70
4,21,3,36,94,79
12,46,3,36,86,76
9,28,1,99,21,84
4,52,2,75,83,39
5,54,4,76,71,44
5,15,2,69,71,36
10,34,4,24,33,34
6,59,4,19,21,14
5,40,2,72,84,43
1,37,1,57,88,35
12,70,1,97,65,36
3,65,2,66,49,36
1,38,4,86,88,88
8,27,3,88,48,65
10,29,1,55,89,20
8,55,3,66,28,88
7,77,1,56,46,86
6,63,1,13,87,81
11,41,2,84,57,23
2,52,3,10,87,30
11,51,1,45,96,59
7,73,2,67,40,88
9,29,1,72,32,13
7,62,2,38,76,56
6,75,1,80,59,29
12,75,1,100,74,76
12,68,2,25,47,48
12,57,3,59,98,43
4,23,3,22,65,16
9,66,1,57,85,56
5,16,2,26,31,37
6,8,1,98,66,63
2,18,3,87,68,31
3,53,1,33,90,29
12,50,3,22,29,89
10,46,3,34,93,13
6,13,3,89,96,74
11,3,2,98,72,56
9,36,3,81,61,76
12,75,3,43,74,64
5,7,4,67,27,64
3,27,2,46,41,19
9,46,3,70,37,31
3,10,1,86,29,27
9,50,4,24,87,83
1,12,3,76,67,44
1,56,1,17,38,84
3,35,1,19,72,69
6,7,2,19,47,20
10,60,4,82,51,71
6,49,3,18,86,82
10,60,4,71,92,45
5,42,4,56,79,44
9,47,4,29,94,70
1,54,3,90,74,49
1,57,4,95,29,74
4,5,1,88,75,15
3,77,2,82,55,62
1,27,2,40,28,70
8,15,3,45,96,39
11,67,2,37,81,70
9,71,1,10,74,25
10,22,1,18,85,54
10,39,2,92,23,81
2,48,1,83,20,46
1,44,1,63,25,62
7,64,4,65,43,45
11,37,4,67,58,39
12,38,4,20,67,70
4,12,3,31,95,31
7,62,3,17,30,49
11,60,3,75,31,71
6,32,2,65,75,27
10,66,3,95,49,63
5,77,4,51,24,68
10,10,1,10,55,43
7,55,3,20,41,55
4,6,4,32,98,37
10,33,4,48,70,56
9,2,4,92,89,36
3,27,2,48,85,72
11,64,3,95,52,21
1,41,1,61,95,23
6,15,4,94,60,28
9,31,2,23,42,60
5,34,1,73,95,50
12,76,2,12,93,14
12,36,4,100,53,68
2,60,1,43,92,55
11,30,3,39,41,51
5,20,4,21,64,35
5,48,3,25,34,88
9,43,2,40,92,43
8,14,2,77,96,82
12,1,3,54,21,29
5,27,1,31,36,13
11,38,2,39,25,33
7,70,2,37,21,75
10,37,1,87,43,12
11,13,1,12,25,77
12,77,1,45,67,68
8,36,2,62,30,52
10,3,3,37,49,37
11,40,4,50,95,20
4,6,1,78,68,73
3,59,4,83,81,26
1,57,3,42,40,87
2,16,3,88,85,81
4,71,4,55,56,14
9,24,4,58,37,41
12,32,4,61,91,64
3,5,3,85,66,24
11,14,3,49,55,47
11,47,1,27,50,61
11,20,1,82,63,44
5,63,3,12,38,29
2,42,1,37,70,76
11,37,1,28,74,40
3,59,1,61,41,11
1,76,1,12,93,87
10,18,3,64,60,13
10,3,2,66,84,12
5,56,3,74,30,28
2,57,1,79,44,44
10,18,1,28,98,22
1,19,4,75,69,75
5,26,2,90,26,90
11,26,3,98,56,58
12,22,3,82,33,47
7,13,3,47,84,25
4,18,4,16,76,38
3,72,4,74,99,64
8,24,1,37,37,72
10,8,3,86,73,58
9,38,4,41,42,88
3,73,4,25,69,33
3,16,3,39,23,39
4,80,2,67,72,54
2,10,2,46,32,46
2,49,2,90,44,54
5,69,4,75,64,35
5,46,3,30,78,75
8,12,2,11,59,46
8,11,1,100,56,38
11,44,3,45,29,65
10,14,1,65,24,47
5,74,3,25,73,53
8,15,4,68,95,35
2,20,1,99,94,47
2,78,1,92,92,73
8,73,2,27,73,88
2,41,2,72,57,32
2,58,3,18,55,82
3,69,2,49,25,78
1,54,3,38,73,16
12,35,2,48,21,12
4,80,4,21,23,56
6,44,1,22,35,44
3,79,1,65,81,62
9,66,3,52,24,54
4,15,3,90,24,87
9,33,3,68,56,13
1,10,3,41,98,66
7,75,2,59,40,16
12,66,3,17,90,30
3,77,2,31,42,45
11,31,2,26,79,26
1,30,1,35,56,47
10,52,2,79,51,13
10,68,1,15,73,19
10,53,1,57,92,44
7,28,4,83,29,77
9,77,4,11,91,22
8,25,1,11,86,46
7,40,2,64,57,56
12,63,1,35,62,27
9,50,4,83,90,61
9,3,2,39,79,52
11,45,2,55,70,53
6,73,4,49,25,62
5,79,1,94,59,12
3,80,1,100,50,15
6,30,3,51,32,32
9,22,2,96,80,56
1,63,3,68,65,27
10,37,1,93,72,14
5,53,1,13,90,45
4,79,2,75,27,79
11,36,3,87,61,84
9,41,3,37,48,46
11,7,3,84,59,80
5,23,1,82,82,61
3,33,4,57,59,49
8,61,2,76,33,63
4,13,1,83,29,32
2,38,2,17,90,23
8,37,3,18,84,82
7,55,1,19,35,30
1,72,4,48,63,52
9,73,1,28,81,40
3,5,2,45,71,47
4,59,2,51,51,64
9,0,3,58,58,10
11,40,3,78,54,22
4,13,4,98,87,85
2,28,4,48,51,23
2,59,4,68,59,22
11,3,2,98,56,84
6,21,3,47,52,30
1,25,1,66,43,49
11,69,3,47,44,72
1,43,2,36,41,63
9,65,3,30,88,48
1,56,4,84,68,27
7,3,2,12,60,90
12,24,3,63,76,83
3,8,4,98,33,61
1,21,4,76,81,58
10,71,4,50,44,48
4,35,2,94,93,89
10,74,1,54,24,55
5,66,4,56,71,48
4,24,2,97,70,63
6,64,2,20,93,84
12,14,3,68,40,41
5,8,1,25,65,51
12,29,3,100,31,88
6,55,4,33,79,68
4,38,3,76,59,68
3,3,1,52,36,42
10,38,1,98,56,44
2,38,2,14,30,80
5,72,4,24,78,67
2,58,4,64,40,62
7,68,2,19,46,27
3,10,1,76,30,32
5,66,2,67,74,35
1,68,3,41,96,55
11,49,1,39,77,21
11,41,4,82,59,12
4,63,3,75,75,27
6,42,1,18,70,87
2,63,2,57,65,83
1,59,4,15,31,35
1,56,3,78,53,34
8,49,4,21,32,74
6,30,1,41,82,32
7,53,2,54,72,62
10,12,2,94,24,33
10,49,3,71,42,71
4,72,3,33,72,80
2,58,2,43,88,42
6,73,3,33,29,49
7,70,4,44,39,36
2,37,1,19,83,13
5,33,2,17,33,89
11,21,4,58,44,32
5,28,3,53,62,53
4,36,2,42,26,81
9,63,4,70,82,36
10,48,3,42,88,46
